enterprise_id,application_number,kvic_branch_code,financial_year,application_date,sanction_date,disbursement_date,state,district,block,location_type,gender,category,age,education_level,is_physically_challenged,sector,activity,enterprise_status,previous_enterprise_id,project_cost_rs,margin_money_subsidy_rs,subsidy_percentage,bank_loan_amount_rs,beneficiary_contribution_rs,bank_name,bank_branch,employment_at_setup,male_employees,female_employees,current_employment,is_second_loan_availed,second_loan_date,upgraded_to_small_enterprise,upgrade_date,additional_employment_after_upgrade,operational_status,last_inspection_date,annual_turnover_rs,sustainability_score
PMEGP-2023-001051,APP-355047,KVIC-TAM-06,2024-25,2024-06-10,2024-07-17,2024-08-02,Tamil Nadu,Chennai,Chennai-Block-5,Urban,Male,ST,33,Graduate,False,Service,Logistics & Warehousing,New,,772437,228912.59,29.64,466280.71,77243.7,Bank of India,Bank-Chennai-9,4,2,2,9,False,,False,,0,Operational,2025-02-15,1189761.09,90
PMEGP-2024-001052,APP-788141,KVIC-MAH-08,2023-24,2023-07-04,2023-09-09,2023-10-20,Maharashtra,Aurangabad,Aurangabad-Block-1,Rural,Male,SC,33,10th Pass,False,Manufacturing,Paper & Paper Products,New,,779371,241711.6,31.01,459722.3,77937.1,IndusInd Bank,IndusInd-Aurangabad-7,3,2,1,6,False,,False,,0,Operational,2024-05-02,1988131.4,81
PMEGP-2025-001053,APP-926369,KVIC-HAR-17,2023-24,2023-04-07,2023-05-14,2023-07-01,Haryana,Panipat,Panipat-Block-5,Rural,Male,OBC,21,12th Pass,False,Service,Entertainment Services,New,,343719,109075.5,31.73,200271.6,34371.9,Bank of India,Bank-Panipat-4,8,5,3,19,False,,True,2024-11-21,6,Operational,2024-06-14,638484.13,80
PMEGP-2023-001054,APP-601508,KVIC-TAM-18,2023-24,2023-12-02,2024-01-14,2024-02-04,Tamil Nadu,Tiruchirappalli,Tiruchirappalli-Block-5,Rural,Male,OBC,25,10th Pass,False,Manufacturing,Leather Products,New,,766245,257523.84,33.61,432096.66,76624.5,HDFC Bank,HDFC-Tiruchirappalli-3,4,2,2,9,False,,False,,0,Operational,2024-12-11,2432388.62,67
PMEGP-2024-001055,APP-693659,KVIC-ODI-08,2023-24,2023-06-24,2023-08-08,2023-10-02,Odisha,Berhampur,Berhampur-Block-3,Urban,Female,SC,37,Graduate,False,Service,Retail Trade,New,,988918,257690.17,26.06,632336.03,98891.8,Indian Bank,Indian-Berhampur-1,8,4,4,11,False,,False,,0,Operational,2024-07-09,985201.47,65
PMEGP-2025-001056,APP-301961,KVIC-WES-08,2025-26,2025-09-19,2025-12-04,2026-01-11,West Bengal,Asansol,Asansol-Block-5,Urban,Male,OBC,29,Graduate,False,Service,Tourism & Hospitality,New,,734299,179261.41,24.41,481607.69,73429.9,Indian Bank,Indian-Asansol-3,3,1,2,5,False,,False,,0,Operational,2026-11-14,1478977.76,89
PMEGP-2023-001057,APP-178701,KVIC-WES-03,2025-26,2025-07-20,2025-09-26,2025-10-12,West Bengal,Kolkata,Kolkata-Block-5,Rural,Male,SC,30,Technical/ITI,False,Service,Retail Trade,New,,587470,191673.02,32.63,337049.98,58747.0,Union Bank of India,Union-Kolkata-7,4,1,3,9,False,,False,,0,Operational,2026-09-23,1894710.3,90
PMEGP-2024-001058,APP-458070,KVIC-PUN-16,2024-25,2024-09-03,2024-11-25,2025-01-13,Punjab,Jalandhar,Jalandhar-Block-3,Rural,Male,OBC,53,Graduate,False,Service,Beauty & Wellness,Upgraded,PMEGP-2021-030758,553449,173507.62,31.35,324596.48,55344.9,Punjab National Bank,Punjab-Jalandhar-8,4,2,2,3,False,,False,,0,Operational,2025-09-14,1462596.06,85
PMEGP-2025-001059,APP-381240,KVIC-PUN-11,2023-24,2023-08-17,2023-11-10,2023-12-13,Punjab,Bathinda,Bathinda-Block-2,Rural,Male,General,41,10th Pass,False,Service,Tourism & Hospitality,New,,400557,119586.13,29.85,240915.17,40055.7,Bank of India,Bank-Bathinda-5,3,1,2,6,True,2025-09-03,False,,0,Operational,2024-11-30,985499.31,78
PMEGP-2023-001060,APP-392051,KVIC-HAR-05,2025-26,2025-06-07,2025-08-14,2025-09-25,Haryana,Faridabad,Faridabad-Block-5,Rural,Male,OBC,39,10th Pass,False,Service,Logistics & Warehousing,New,,919301,260503.69,28.34,566867.21,91930.1,Bank of India,Bank-Faridabad-9,6,4,2,9,False,,False,,0,Operational,2026-05-15,866925.52,90
PMEGP-2024-001061,APP-585166,KVIC-MAH-07,2025-26,2025-08-27,2025-10-29,2025-11-24,Maharashtra,Nagpur,Nagpur-Block-2,Urban,Male,General,42,10th Pass,False,Manufacturing,Leather Products,New,,2197807,542875.17,24.7,1435151.13,219780.7,Central Bank of India,Central-Nagpur-6,6,4,2,10,False,,False,,0,Operational,2026-09-23,6363918.06,87
PMEGP-2025-001062,APP-383891,KVIC-RAJ-20,2024-25,2025-01-16,2025-03-16,2025-05-04,Rajasthan,Jodhpur,Jodhpur-Block-3,Urban,Male,OBC,25,12th Pass,False,Service,Hotel & Restaurant,New,,594853,147626.29,24.82,387741.41,59485.3,HDFC Bank,HDFC-Jodhpur-7,2,1,1,1,False,,False,,0,Operational,2025-12-18,636112.07,90
PMEGP-2023-001063,APP-367188,KVIC-PUN-19,2025-26,2025-08-05,2025-10-03,2025-11-22,Punjab,Jalandhar,Jalandhar-Block-5,Rural,Male,OBC,47,10th Pass,False,Manufacturing,Paper & Paper Products,Upgraded,PMEGP-2023-028031,1817247,468426.75,25.78,1167095.55,181724.7,Central Bank of India,Central-Jalandhar-10,4,3,1,9,False,,False,,0,Operational,2026-09-09,3071552.45,77
PMEGP-2024-001064,APP-428353,KVIC-MAH-02,2024-25,2024-06-01,2024-07-09,2024-08-04,Maharashtra,Nagpur,Nagpur-Block-1,Urban,Male,SC,25,12th Pass,False,Service,Hotel & Restaurant,Upgraded,PMEGP-2020-008351,300548,81566.41,27.14,188926.79,30054.8,IndusInd Bank,IndusInd-Nagpur-7,3,1,2,1,False,,False,,0,Operational,2025-07-19,861310.78,83
PMEGP-2025-001065,APP-162788,KVIC-PUN-14,2025-26,2025-04-03,2025-05-10,2025-06-15,Punjab,Jalandhar,Jalandhar-Block-3,Rural,Male,General,36,10th Pass,False,Manufacturing,Wood Products,Upgraded,PMEGP-2021-036217,1241451,368686.38,29.7,748619.52,124145.1,Canara Bank,Canara-Jalandhar-3,3,1,2,0,False,,False,,0,Closed,2026-02-06,0.0,15
PMEGP-2023-001066,APP-944848,KVIC-PUN-03,2024-25,2024-10-14,2024-11-26,2025-01-14,Punjab,Ludhiana,Ludhiana-Block-2,Rural,Male,OBC,38,Graduate,False,Service,Hotel & Restaurant,New,,300331,93873.48,31.26,176424.42,30033.1,Canara Bank,Canara-Ludhiana-7,3,2,1,4,False,,False,,0,Operational,2025-11-07,649860.76,84
PMEGP-2024-001067,APP-273688,KVIC-GUJ-08,2025-26,2025-05-15,2025-08-11,2025-09-09,Gujarat,Ahmedabad,Ahmedabad-Block-1,Rural,Female,OBC,40,Graduate,False,Manufacturing,Electronics & IT Hardware,New,,2305428,734096.61,31.84,1340788.59,230542.8,ICICI Bank,ICICI-Ahmedabad-7,10,4,6,11,False,,False,,0,Operational,2026-05-06,3015664.76,68
PMEGP-2025-001068,APP-988439,KVIC-MAD-13,2023-24,2023-05-12,2023-07-07,2023-09-05,Madhya Pradesh,Jabalpur,Jabalpur-Block-2,Urban,Male,ST,45,Below 10th,False,Service,Business Services,New,,484922,159542.93,32.9,276886.87,48492.2,Canara Bank,Canara-Jabalpur-8,5,3,2,8,True,2025-02-15,False,,0,Operational,2024-03-08,1190502.34,80
PMEGP-2023-001069,APP-632214,KVIC-PUN-05,2025-26,2025-09-05,2025-10-29,2025-12-11,Punjab,Amritsar,Amritsar-Block-3,Urban,Female,OBC,25,Post Graduate,False,Manufacturing,Mineral Products,New,,1965760,450793.92,22.93,1318390.08,196576.0,Axis Bank,Axis-Amritsar-7,5,2,3,9,False,,False,,0,Operational,2026-08-01,3290012.96,71
PMEGP-2024-001070,APP-429474,KVIC-KAR-13,2024-25,2024-09-28,2024-11-22,2024-12-24,Karnataka,Hubballi,Hubballi-Block-2,Urban,Male,SC,51,Below 10th,False,Service,Logistics & Warehousing,New,,790672,213011.3,26.94,498593.5,79067.2,Canara Bank,Canara-Hubballi-2,5,3,2,3,False,,False,,0,Operational,2025-09-29,1171961.71,83
PMEGP-2025-001071,APP-461951,KVIC-MAD-14,2024-25,2024-10-02,2024-11-25,2024-12-11,Madhya Pradesh,Jabalpur,Jabalpur-Block-4,Rural,Male,SC,26,Graduate,False,Manufacturing,Paper & Paper Products,New,,1230291,402899.11,32.75,704362.79,123029.1,Canara Bank,Canara-Jabalpur-5,8,4,4,10,False,,False,,0,Operational,2025-10-09,1151030.03,70
PMEGP-2023-001072,APP-276728,KVIC-HAR-17,2024-25,2024-07-22,2024-10-14,2024-12-05,Haryana,Karnal,Karnal-Block-5,Rural,Female,OBC,33,Below 10th,False,Service,Beauty & Wellness,New,,582281,168664.03,28.97,355388.87,58228.1,State Bank of India,State-Karnal-4,2,1,1,2,False,,False,,0,Operational,2025-06-26,1899247.31,84
PMEGP-2024-001073,APP-829088,KVIC-MAH-15,2025-26,2025-08-20,2025-09-22,2025-10-23,Maharashtra,Aurangabad,Aurangabad-Block-3,Rural,Female,OBC,30,12th Pass,False,Manufacturing,Handicrafts,New,,2300405,690295.24,30.01,1380069.26,230040.5,Indian Bank,Indian-Aurangabad-5,5,2,3,6,False,,False,,0,Operational,2026-08-03,3117507.9,74
PMEGP-2025-001074,APP-274722,KVIC-TEL-02,2025-26,2025-08-12,2025-09-15,2025-10-14,Telangana,Hyderabad,Hyderabad-Block-5,Rural,Female,OBC,32,12th Pass,False,Service,Business Services,New,,693091,233659.89,33.71,390122.01,69309.1,Indian Bank,Indian-Hyderabad-3,3,2,1,1,False,,False,,0,Operational,2026-06-01,1677512.15,84
PMEGP-2023-001075,APP-847140,KVIC-GUJ-04,2023-24,2023-05-10,2023-06-13,2023-07-04,Gujarat,Surat,Surat-Block-5,Rural,Male,SC,50,Post Graduate,False,Manufacturing,Bakery Products,New,,1273703,445630.28,34.99,700702.42,127370.3,IndusInd Bank,IndusInd-Surat-3,5,2,3,5,True,2024-11-05,False,,0,Under Observation,2024-01-02,1130466.06,50
PMEGP-2024-001076,APP-996959,KVIC-BIH-17,2025-26,2025-05-14,2025-08-01,2025-09-02,Bihar,Patna,Patna-Block-5,Urban,Male,ST,24,Graduate,False,Manufacturing,Handicrafts,New,,850227,261285.63,30.73,503918.67,85022.7,State Bank of India,State-Patna-8,5,3,2,5,False,,False,,0,Operational,2026-05-01,2925052.24,92
PMEGP-2025-001077,APP-738550,KVIC-MAD-06,2024-25,2024-10-06,2024-12-11,2025-01-12,Madhya Pradesh,Indore,Indore-Block-4,Rural,Male,SC,28,Technical/ITI,False,Service,IT & ITES,New,,369960,102380.68,27.67,230583.32,36996.0,Axis Bank,Axis-Indore-10,8,5,3,6,False,,False,,0,Under Observation,2025-07-28,121876.72,52
PMEGP-2023-001078,APP-242505,KVIC-BIH-18,2025-26,2025-04-01,2025-05-19,2025-07-02,Bihar,Muzaffarpur,Muzaffarpur-Block-4,Rural,Male,ST,55,Technical/ITI,False,Manufacturing,Non-Metallic Products,New,,2363933,648770.11,27.44,1478769.59,236393.3,HDFC Bank,HDFC-Muzaffarpur-8,11,8,3,14,False,,False,,0,Operational,2026-06-02,7720045.33,83
PMEGP-2024-001079,APP-853250,KVIC-BIH-17,2023-24,2023-10-25,2024-01-11,2024-02-11,Bihar,Muzaffarpur,Muzaffarpur-Block-2,Rural,Male,OBC,52,10th Pass,False,Service,Entertainment Services,New,,238185,80431.71,33.77,133934.79,23818.5,Canara Bank,Canara-Muzaffarpur-2,6,4,2,9,True,2025-07-12,False,,0,Operational,2024-09-07,286802.93,84
PMEGP-2025-001080,APP-532446,KVIC-RAJ-16,2023-24,2023-10-13,2023-12-06,2024-01-09,Rajasthan,Jaipur,Jaipur-Block-3,Rural,Male,OBC,33,Below 10th,False,Service,IT & ITES,Upgraded,PMEGP-2018-041842,986796,323451.16,32.78,564665.24,98679.6,Bank of Baroda,Bank-Jaipur-8,8,4,4,8,False,,False,,0,Operational,2024-12-20,2258373.91,90
PMEGP-2023-001081,APP-416640,KVIC-UTT-09,2024-25,2024-10-20,2024-12-04,2024-12-28,Uttar Pradesh,Kanpur,Kanpur-Block-4,Urban,Female,OBC,52,Graduate,False,Service,Repair & Maintenance,New,,947519,162274.3,17.13,690492.8,94751.9,Central Bank of India,Central-Kanpur-6,3,1,2,8,False,,False,,0,Operational,2025-07-29,983945.75,78
PMEGP-2024-001082,APP-153840,KVIC-ASS-12,2025-26,2025-06-02,2025-08-31,2025-09-24,Assam,Guwahati,Guwahati-Block-3,Urban,Male,General,24,12th Pass,False,Manufacturing,Metal Products,New,,2407133,376508.16,15.64,1789911.54,240713.3,Indian Bank,Indian-Guwahati-7,4,1,3,6,False,,False,,0,Operational,2026-06-21,7153687.33,91
PMEGP-2025-001083,APP-637459,KVIC-ASS-12,2023-24,2024-01-08,2024-03-08,2024-03-25,Assam,Jorhat,Jorhat-Block-1,Rural,Male,General,42,10th Pass,False,Service,Healthcare Services,New,,731331,238816.03,32.65,419381.87,73133.1,Bank of Baroda,Bank-Jorhat-1,2,1,1,9,False,,True,2026-05-15,7,Operational,2024-10-06,1878236.68,65
PMEGP-2023-001084,APP-634256,KVIC-RAJ-13,2024-25,2024-07-21,2024-09-29,2024-11-16,Rajasthan,Jaipur,Jaipur-Block-4,Urban,Female,ST,42,Post Graduate,False,Service,Repair & Maintenance,New,,563778,196733.99,34.9,310666.21,56377.8,ICICI Bank,ICICI-Jaipur-6,4,1,3,7,False,,False,,0,Operational,2025-05-28,1657890.83,90
PMEGP-2024-001085,APP-642111,KVIC-ODI-17,2024-25,2025-01-25,2025-03-03,2025-04-15,Odisha,Berhampur,Berhampur-Block-4,Rural,Female,OBC,23,Technical/ITI,False,Manufacturing,Bakery Products,New,,1649217,519201.23,31.48,965094.07,164921.7,IndusInd Bank,IndusInd-Berhampur-10,11,6,5,10,False,,False,,0,Operational,2025-11-20,3954007.35,94
PMEGP-2025-001086,APP-964774,KVIC-KER-05,2023-24,2023-10-11,2023-12-01,2024-01-27,Kerala,Thrissur,Thrissur-Block-3,Rural,Male,General,30,10th Pass,False,Service,Hotel & Restaurant,New,,846839,238250.16,28.13,523904.94,84683.9,Indian Bank,Indian-Thrissur-5,5,2,3,6,False,,False,,0,Operational,2024-08-04,1261048.52,66
PMEGP-2023-001087,APP-417624,KVIC-WES-14,2023-24,2023-04-07,2023-05-15,2023-06-11,West Bengal,Siliguri,Siliguri-Block-2,Rural,Male,ST,30,Graduate,False,Manufacturing,Rubber & Plastic Products,New,,1691574,525330.19,31.06,997086.41,169157.4,Union Bank of India,Union-Siliguri-4,3,2,1,2,False,,False,,0,Operational,2024-01-18,1967358.09,92
PMEGP-2024-001088,APP-139280,KVIC-ODI-15,2023-24,2023-08-14,2023-10-29,2023-12-13,Odisha,Bhubaneswar,Bhubaneswar-Block-2,Urban,Male,OBC,31,Technical/ITI,False,Service,Repair & Maintenance,New,,319786,66707.88,20.86,221099.52,31978.6,Punjab National Bank,Punjab-Bhubaneswar-8,8,5,3,0,False,,False,,0,Closed,2024-11-14,0.0,33
PMEGP-2025-001089,APP-490192,KVIC-BIH-11,2024-25,2024-11-27,2025-01-12,2025-03-04,Bihar,Darbhanga,Darbhanga-Block-3,Urban,Female,General,54,10th Pass,False,Manufacturing,Leather Products,Upgraded,PMEGP-2020-038919,2132205,492839.46,23.11,1426145.04,213220.5,Canara Bank,Canara-Darbhanga-4,3,1,2,7,False,,False,,0,Operational,2026-01-01,5128122.34,73
PMEGP-2023-001090,APP-444094,KVIC-KER-19,2024-25,2024-12-17,2025-02-04,2025-03-22,Kerala,Thrissur,Thrissur-Block-1,Rural,Male,OBC,40,12th Pass,False,Service,Hotel & Restaurant,New,,355159,115660.86,32.57,203982.24,35515.9,HDFC Bank,HDFC-Thrissur-4,8,5,3,9,False,,False,,0,Operational,2025-11-20,536875.03,79
PMEGP-2024-001091,APP-260702,KVIC-BIH-13,2023-24,2023-05-21,2023-08-03,2023-09-21,Bihar,Bhagalpur,Bhagalpur-Block-4,Urban,Female,SC,47,Post Graduate,False,Service,Education & Training,New,,513612,150270.63,29.26,311980.17,51361.2,Punjab National Bank,Punjab-Bhagalpur-4,3,1,2,8,True,2025-08-25,False,,0,Operational,2024-04-04,1176675.17,89
PMEGP-2025-001092,APP-429207,KVIC-TEL-14,2024-25,2024-04-30,2024-06-26,2024-08-05,Telangana,Khammam,Khammam-Block-2,Rural,Male,OBC,51,Below 10th,False,Service,Education & Training,New,,588371,182609.44,31.04,346924.46,58837.1,Punjab National Bank,Punjab-Khammam-5,3,2,1,8,False,,False,,0,Operational,2025-06-06,1885223.03,94
PMEGP-2023-001093,APP-515597,KVIC-WES-08,2023-24,2024-01-27,2024-03-10,2024-04-19,West Bengal,Howrah,Howrah-Block-3,Rural,Male,OBC,31,12th Pass,False,Service,Transportation,New,,827029,217953.45,26.35,526372.65,82702.9,Bank of India,Bank-Howrah-10,5,2,3,4,False,,False,,0,Operational,2024-11-10,2762044.21,67
PMEGP-2024-001094,APP-186308,KVIC-WES-05,2023-24,2023-04-05,2023-05-14,2023-07-02,West Bengal,Asansol,Asansol-Block-1,Rural,Male,OBC,24,Below 10th,False,Service,Repair & Maintenance,New,,386198,115477.81,29.9,232100.39,38619.8,State Bank of India,State-Asansol-3,4,1,3,7,True,2025-06-13,False,,0,Operational,2024-06-21,533490.99,94
PMEGP-2025-001095,APP-966917,KVIC-PUN-06,2025-26,2025-09-27,2025-11-18,2026-01-14,Punjab,Ludhiana,Ludhiana-Block-1,Urban,Male,SC,40,12th Pass,False,Service,Hotel & Restaurant,New,,240833,84097.12,34.92,132652.58,24083.3,ICICI Bank,ICICI-Ludhiana-2,2,1,1,1,False,,False,,0,Operational,2026-08-31,300360.69,90
PMEGP-2023-001096,APP-278189,KVIC-MAH-10,2023-24,2023-10-18,2024-01-08,2024-02-23,Maharashtra,Nagpur,Nagpur-Block-5,Urban,Female,OBC,54,Below 10th,False,Manufacturing,Mineral Products,New,,1785002,319631.44,17.91,1286870.36,178500.2,Union Bank of India,Union-Nagpur-3,4,1,3,16,False,,True,2026-02-02,7,Operational,2024-09-30,5253565.01,85
PMEGP-2024-001097,APP-913773,KVIC-MAD-10,2023-24,2024-03-24,2024-05-25,2024-06-15,Madhya Pradesh,Ujjain,Ujjain-Block-2,Urban,Female,SC,23,Graduate,False,Manufacturing,Mineral Products,New,,1210216,394342.34,32.58,694852.06,121021.6,Axis Bank,Axis-Ujjain-3,10,5,5,22,True,2025-12-15,True,2026-04-06,7,Operational,2025-02-25,2872746.93,85
PMEGP-2025-001098,APP-839935,KVIC-ODI-07,2023-24,2023-10-23,2023-12-18,2024-01-17,Odisha,Rourkela,Rourkela-Block-3,Rural,Female,OBC,36,Graduate,False,Service,Transportation,New,,937394,302667.85,32.29,540986.75,93739.4,Bank of Baroda,Bank-Rourkela-1,2,1,1,1,False,,False,,0,Operational,2024-12-12,3081939.14,93
PMEGP-2023-001099,APP-223436,KVIC-TAM-10,2024-25,2024-06-15,2024-07-21,2024-09-02,Tamil Nadu,Coimbatore,Coimbatore-Block-1,Rural,Female,OBC,42,Technical/ITI,False,Service,Education & Training,New,,807408,267573.72,33.14,459093.48,80740.8,Canara Bank,Canara-Coimbatore-8,5,3,2,9,False,,False,,0,Operational,2025-04-01,974654.98,94
PMEGP-2024-001100,APP-775609,KVIC-BIH-07,2025-26,2025-09-19,2025-12-18,2026-02-13,Bihar,Darbhanga,Darbhanga-Block-3,Urban,Male,OBC,51,Technical/ITI,False,Service,Retail Trade,New,,581901,95483.27,16.41,428227.63,58190.1,Bank of Baroda,Bank-Darbhanga-7,3,2,1,6,False,,False,,0,Operational,2026-08-28,1718120.53,66
PMEGP-2025-001101,APP-132903,KVIC-TEL-13,2024-25,2024-08-08,2024-10-01,2024-10-27,Telangana,Khammam,Khammam-Block-4,Rural,Male,General,41,Graduate,False,Service,Transportation,New,,542788,141814.1,26.13,346695.1,54278.8,IndusInd Bank,IndusInd-Khammam-7,7,3,4,10,False,,False,,0,Operational,2025-09-17,1477513.24,92
PMEGP-2023-001102,APP-833851,KVIC-GUJ-16,2023-24,2023-07-04,2023-08-03,2023-08-28,Gujarat,Rajkot,Rajkot-Block-1,Rural,Male,ST,42,10th Pass,False,Service,Retail Trade,Upgraded,PMEGP-2020-015731,737693,244283.57,33.11,419640.13,73769.3,ICICI Bank,ICICI-Rajkot-8,4,2,2,5,False,,False,,0,Operational,2024-08-26,1241861.95,70
PMEGP-2024-001103,APP-538168,KVIC-HAR-20,2024-25,2024-04-20,2024-07-08,2024-07-23,Haryana,Panipat,Panipat-Block-3,Rural,Male,OBC,44,12th Pass,False,Service,Retail Trade,Upgraded,PMEGP-2022-031641,725417,235621.92,32.48,417253.38,72541.7,Canara Bank,Canara-Panipat-4,3,1,2,6,False,,False,,0,Operational,2025-07-12,1536041.01,86
PMEGP-2025-001104,APP-999441,KVIC-WES-20,2023-24,2023-12-15,2024-01-31,2024-03-19,West Bengal,Siliguri,Siliguri-Block-5,Urban,Male,General,33,Graduate,False,Manufacturing,Bakery Products,New,,2491910,380834.85,15.28,1861884.15,249191.0,IndusInd Bank,IndusInd-Siliguri-1,10,4,6,22,False,,True,2026-01-23,10,Operational,2024-09-26,7625047.86,74
PMEGP-2023-001105,APP-448762,KVIC-HAR-14,2024-25,2024-04-10,2024-06-05,2024-07-27,Haryana,Gurugram,Gurugram-Block-4,Urban,Male,OBC,50,Post Graduate,False,Service,Tourism & Hospitality,New,,442163,93441.57,21.13,304505.13,44216.3,Bank of India,Bank-Gurugram-10,3,2,1,8,False,,False,,0,Operational,2025-03-31,1103020.69,74
PMEGP-2024-001106,APP-783728,KVIC-HAR-13,2025-26,2025-11-05,2025-12-07,2026-01-05,Haryana,Karnal,Karnal-Block-3,Rural,Male,SC,37,Below 10th,False,Manufacturing,Rubber & Plastic Products,New,,980710,291058.84,29.68,591580.16,98071.0,State Bank of India,State-Karnal-4,10,5,5,11,False,,False,,0,Operational,2026-10-13,3232382.16,65
PMEGP-2025-001107,APP-550898,KVIC-BIH-01,2025-26,2025-04-13,2025-05-17,2025-06-18,Bihar,Darbhanga,Darbhanga-Block-4,Rural,Female,ST,53,Technical/ITI,False,Manufacturing,Bakery Products,New,,2108052,695448.54,32.99,1201798.26,210805.2,Axis Bank,Axis-Darbhanga-5,12,4,8,10,False,,False,,0,Under Observation,2026-04-21,1207795.66,58
PMEGP-2023-001108,APP-323781,KVIC-GUJ-13,2024-25,2024-12-30,2025-03-12,2025-05-01,Gujarat,Ahmedabad,Ahmedabad-Block-2,Rural,Male,SC,42,10th Pass,False,Manufacturing,Rubber & Plastic Products,Upgraded,PMEGP-2021-000932,1936725,643728.19,33.24,1099324.31,193672.5,Indian Bank,Indian-Ahmedabad-2,8,4,4,9,False,,False,,0,Operational,2026-02-27,3823980.78,65
PMEGP-2024-001109,APP-204291,KVIC-TAM-14,2024-25,2024-06-06,2024-09-03,2024-10-04,Tamil Nadu,Madurai,Madurai-Block-3,Rural,Female,General,31,Graduate,False,Service,IT & ITES,New,,964581,272365.15,28.24,595757.75,96458.1,Bank of Baroda,Bank-Madurai-6,2,1,1,4,False,,False,,0,Operational,2025-06-20,1520039.68,82
PMEGP-2025-001110,APP-825150,KVIC-MAH-01,2024-25,2025-01-06,2025-03-17,2025-04-05,Maharashtra,Pune,Pune-Block-1,Rural,Male,General,36,Below 10th,False,Service,Entertainment Services,Upgraded,PMEGP-2020-011730,318877,93334.22,29.27,193655.08,31887.7,Central Bank of India,Central-Pune-6,2,1,1,7,False,,False,,0,Operational,2026-02-09,729521.91,68
PMEGP-2023-001111,APP-604618,KVIC-ODI-03,2023-24,2024-03-08,2024-05-16,2024-06-17,Odisha,Bhubaneswar,Bhubaneswar-Block-3,Urban,Female,General,43,10th Pass,False,Manufacturing,Non-Metallic Products,New,,2191566,353006.17,16.11,1619403.23,219156.6,Canara Bank,Canara-Bhubaneswar-9,7,3,4,5,False,,False,,0,Operational,2025-05-21,3531919.07,90
PMEGP-2024-001112,APP-931845,KVIC-TAM-06,2025-26,2025-10-14,2025-11-18,2025-12-07,Tamil Nadu,Coimbatore,Coimbatore-Block-3,Urban,Male,General,54,Technical/ITI,False,Service,Business Services,New,,403602,78904.64,19.55,284337.16,40360.2,Central Bank of India,Central-Coimbatore-6,2,0,2,5,False,,False,,0,Operational,2026-09-12,626361.41,90
PMEGP-2025-001113,APP-893516,KVIC-ODI-06,2025-26,2025-07-20,2025-08-25,2025-10-11,Odisha,Berhampur,Berhampur-Block-2,Urban,Male,OBC,33,Post Graduate,False,Manufacturing,Leather Products,New,,1513811,306927.38,20.28,1055502.52,151381.1,ICICI Bank,ICICI-Berhampur-2,6,3,3,11,False,,False,,0,Operational,2026-08-29,4482208.35,89
PMEGP-2023-001114,APP-580093,KVIC-RAJ-02,2024-25,2024-10-16,2024-12-05,2025-01-30,Rajasthan,Jodhpur,Jodhpur-Block-1,Rural,Male,OBC,49,10th Pass,False,Service,Retail Trade,New,,798673,241312.82,30.21,477492.88,79867.3,Bank of India,Bank-Jodhpur-1,7,4,3,10,False,,False,,0,Operational,2026-01-11,1024303.34,75
PMEGP-2024-001115,APP-535718,KVIC-MAH-20,2024-25,2024-04-04,2024-05-24,2024-07-07,Maharashtra,Pune,Pune-Block-1,Urban,Female,ST,54,Post Graduate,False,Manufacturing,Bakery Products,Upgraded,PMEGP-2022-038856,784730,230319.19,29.35,475937.81,78473.0,Central Bank of India,Central-Pune-8,11,7,4,14,False,,False,,0,Operational,2025-02-02,1785721.4,84
PMEGP-2025-001116,APP-950216,KVIC-RAJ-18,2023-24,2023-04-17,2023-07-06,2023-08-30,Rajasthan,Jodhpur,Jodhpur-Block-3,Urban,Female,OBC,48,12th Pass,False,Manufacturing,Textile & Garments,New,,2300734,423234.94,18.4,1647425.66,230073.4,Punjab National Bank,Punjab-Jodhpur-1,7,3,4,7,False,,False,,0,Operational,2024-08-22,5056207.71,73
PMEGP-2023-001117,APP-955316,KVIC-RAJ-17,2023-24,2023-10-12,2023-11-20,2023-12-22,Rajasthan,Udaipur,Udaipur-Block-1,Urban,Male,General,44,Below 10th,False,Service,Repair & Maintenance,New,,523365,79078.67,15.11,391949.83,52336.5,IndusInd Bank,IndusInd-Udaipur-5,5,3,2,10,False,,True,2025-02-07,7,Operational,2024-09-10,1639409.59,70
PMEGP-2024-001118,APP-846376,KVIC-ASS-20,2024-25,2024-05-18,2024-08-11,2024-09-03,Assam,Nagaon,Nagaon-Block-5,Rural,Female,SC,27,12th Pass,False,Service,Hotel & Restaurant,Upgraded,PMEGP-2022-017315,549999,192287.73,34.96,302711.37,54999.9,Bank of India,Bank-Nagaon-2,3,1,2,4,False,,False,,0,Operational,2025-07-29,1182233.9,90
